datetime,Residential,General,Educational,Industrial,Agricultural,Streetlights,Other,Total Electricity Usage
2003-06-08,880331425.9038461,1195518399.2884614,65843979.65384615,3064674828.5,140087111.21153846,41225546.48076923,258066921.46153846,5645748212.5
2003-06-15,880331425.9038461,1195518399.2884614,65843979.65384615,3064674828.5,140087111.21153846,41225546.48076923,258066921.46153846,5645748212.5
2003-06-22,880331425.9038461,1195518399.2884614,65843979.65384615,3064674828.5,140087111.21153846,41225546.48076923,258066921.46153846,5645748212.5
2003-06-29,880331425.9038461,1195518399.2884614,65843979.65384615,3064674828.5,140087111.21153846,41225546.48076923,258066921.46153846,5645748212.5
2003-07-06,880331425.9038461,1195518399.2884614,65843979.65384615,3064674828.5,140087111.21153846,41225546.48076923,258066921.46153846,5645748212.5
2003-07-13,880331425.9038461,1195518399.2884614,65843979.65384615,3064674828.5,140087111.21153846,41225546.48076923,258066921.46153846,5645748212.5
2003-07-20,880331425.9038461,1195518399.2884614,65843979.65384615,3064674828.5,140087111.21153846,41225546.48076923,258066921.46153846,5645748212.5
2003-07-27,880331425.9038461,1195518399.2884614,65843979.65384615,3064674828.5,140087111.21153846,41225546.48076923,258066921.46153846,5645748212.5
2003-08-03,880331425.9038461,1195518399.2884614,65843979.65384615,3064674828.5,140087111.21153846,41225546.48076923,258066921.46153846,5645748212.5
2003-08-10,880331425.9038461,1195518399.2884614,65843979.65384615,3064674828.5,140087111.21153846,41225546.48076923,258066921.46153846,5645748212.5
2003-08-17,880331425.9038461,1195518399.2884614,65843979.65384615,3064674828.5,140087111.21153846,41225546.48076923,258066921.46153846,5645748212.5
2003-08-24,880331425.9038461,1195518399.2884614,65843979.65384615,3064674828.5,140087111.21153846,41225546.48076923,258066921.46153846,5645748212.5
2003-08-31,880331425.9038461,1195518399.2884614,65843979.65384615,3064674828.5,140087111.21153846,41225546.48076923,258066921.46153846,5645748212.5
2003-09-07,880331425.9038461,1195518399.2884614,65843979.65384615,3064674828.5,140087111.21153846,41225546.48076923,258066921.46153846,5645748212.5
2003-09-14,880331425.9038461,1195518399.2884614,65843979.65384615,3064674828.5,140087111.21153846,41225546.48076923,258066921.46153846,5645748212.5
2003-09-21,880331425.9038461,1195518399.2884614,65843979.65384615,3064674828.5,140087111.21153846,41225546.48076923,258066921.46153846,5645748212.5
2003-09-28,880331425.9038461,1195518399.2884614,65843979.65384615,3064674828.5,140087111.21153846,41225546.48076923,258066921.46153846,5645748212.5
2003-10-05,880331425.9038461,1195518399.2884614,65843979.65384615,3064674828.5,140087111.21153846,41225546.48076923,258066921.46153846,5645748212.5
2003-10-12,880331425.9038461,1195518399.2884614,65843979.65384615,3064674828.5,140087111.21153846,41225546.48076923,258066921.46153846,5645748212.5
2003-10-19,880331425.9038461,1195518399.2884614,65843979.65384615,3064674828.5,140087111.21153846,41225546.48076923,258066921.46153846,5645748212.5
2003-10-26,880331425.9038461,1195518399.2884614,65843979.65384615,3064674828.5,140087111.21153846,41225546.48076923,258066921.46153846,5645748212.5
2003-11-02,880331425.9038461,1195518399.2884614,65843979.65384615,3064674828.5,140087111.21153846,41225546.48076923,258066921.46153846,5645748212.5
2003-11-09,880331425.9038461,1195518399.2884614,65843979.65384615,3064674828.5,140087111.21153846,41225546.48076923,258066921.46153846,5645748212.5
2003-11-16,880331425.9038461,1195518399.2884614,65843979.65384615,3064674828.5,140087111.21153846,41225546.48076923,258066921.46153846,5645748212.5
2003-11-23,880331425.9038461,1195518399.2884614,65843979.65384615,3064674828.5,140087111.21153846,41225546.48076923,258066921.46153846,5645748212.5
2003-11-30,880331425.9038461,1195518399.2884614,65843979.65384615,3064674828.5,140087111.21153846,41225546.48076923,258066921.46153846,5645748212.5
2003-12-07,880331425.9038461,1195518399.2884614,65843979.65384615,3064674828.5,140087111.21153846,41225546.48076923,258066921.46153846,5645748212.5
2003-12-14,880331425.9038461,1195518399.2884614,65843979.65384615,3064674828.5,140087111.21153846,41225546.48076923,258066921.46153846,5645748212.5
2003-12-21,880331425.9038461,1195518399.2884614,65843979.65384615,3064674828.5,140087111.21153846,41225546.48076923,258066921.46153846,5645748212.5
2003-12-28,880331425.9038461,1195518399.2884614,65843979.65384615,3064674828.5,140087111.21153846,41225546.48076923,258066921.46153846,5645748212.5
2004-01-04,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-01-11,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-01-18,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-01-25,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-02-01,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-02-08,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-02-15,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-02-22,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-02-29,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-03-07,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-03-14,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-03-21,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-03-28,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-04-04,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-04-11,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-04-18,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-04-25,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-05-02,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-05-09,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-05-16,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-05-23,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-05-30,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-06-06,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-06-13,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-06-20,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-06-27,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-07-04,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-07-11,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-07-18,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-07-25,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-08-01,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-08-08,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-08-15,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-08-22,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-08-29,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-09-05,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-09-12,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-09-19,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-09-26,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-10-03,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-10-10,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-10-17,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-10-24,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-10-31,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-11-07,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-11-14,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-11-21,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-11-28,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-12-05,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-12-12,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-12-19,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2004-12-26,890558142.0384616,1180803031.7692308,63807343.92307692,2980393690.75,116054930.65384616,41828817.32692308,301484426.9230769,5574930383.384615
2005-01-02,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-01-09,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-01-16,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-01-23,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-01-30,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-02-06,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-02-13,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-02-20,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-02-27,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-03-06,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-03-13,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-03-20,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-03-27,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-04-03,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-04-10,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-04-17,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-04-24,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-05-01,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-05-08,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-05-15,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-05-22,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-05-29,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-06-05,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-06-12,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-06-19,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-06-26,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-07-03,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-07-10,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-07-17,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-07-24,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-07-31,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-08-07,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-08-14,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-08-21,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-08-28,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-09-04,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-09-11,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-09-18,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-09-25,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-10-02,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-10-09,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-10-16,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-10-23,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-10-30,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-11-06,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-11-13,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-11-20,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-11-27,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-12-04,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-12-11,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-12-18,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2005-12-25,948186630.5769231,1292747445.2692308,71875356.65384616,3136242121.480769,127815956.17307693,45142968.038461536,302392955.2692308,5924403433.461538
2006-01-01,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-01-08,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-01-15,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-01-22,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-01-29,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-02-05,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-02-12,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-02-19,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-02-26,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-03-05,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-03-12,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-03-19,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-03-26,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-04-02,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-04-09,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-04-16,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-04-23,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-04-30,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-05-07,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-05-14,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-05-21,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-05-28,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-06-04,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-06-11,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-06-18,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-06-25,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-07-02,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-07-09,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-07-16,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-07-23,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-07-30,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-08-06,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-08-13,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-08-20,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-08-27,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-09-03,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-09-10,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-09-17,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-09-24,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-10-01,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-10-08,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-10-15,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-10-22,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-10-29,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-11-05,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-11-12,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-11-19,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-11-26,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-12-03,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-12-10,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-12-17,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-12-24,996694974.5,1412136830.5192308,82105512.6923077,3301154847.25,138255028.32692307,49058345.0,331324114.15384614,6310729652.442307
2006-12-31,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-01-07,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-01-14,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-01-21,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-01-28,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-02-04,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-02-11,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-02-18,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-02-25,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-03-04,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-03-11,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-03-18,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
