datetime,CO,Nox,Sox,TSP,PM-10,VOCs,NH3
2003-06-22,15488734.557692308,26195010.942307692,9022026.384615384,1652721.0192307692,1276097.0384615385,14585668.038461538,4525021.884615385
2003-06-29,15488734.557692308,26195010.942307692,9022026.384615384,1652721.0192307692,1276097.0384615385,14585668.038461538,4525021.884615385
2003-07-06,15488734.557692308,26195010.942307692,9022026.384615384,1652721.0192307692,1276097.0384615385,14585668.038461538,4525021.884615385
2003-07-13,15488734.557692308,26195010.942307692,9022026.384615384,1652721.0192307692,1276097.0384615385,14585668.038461538,4525021.884615385
2003-07-20,15488734.557692308,26195010.942307692,9022026.384615384,1652721.0192307692,1276097.0384615385,14585668.038461538,4525021.884615385
2003-07-27,15488734.557692308,26195010.942307692,9022026.384615384,1652721.0192307692,1276097.0384615385,14585668.038461538,4525021.884615385
2003-08-03,15488734.557692308,26195010.942307692,9022026.384615384,1652721.0192307692,1276097.0384615385,14585668.038461538,4525021.884615385
2003-08-10,15488734.557692308,26195010.942307692,9022026.384615384,1652721.0192307692,1276097.0384615385,14585668.038461538,4525021.884615385
2003-08-17,15488734.557692308,26195010.942307692,9022026.384615384,1652721.0192307692,1276097.0384615385,14585668.038461538,4525021.884615385
2003-08-24,15488734.557692308,26195010.942307692,9022026.384615384,1652721.0192307692,1276097.0384615385,14585668.038461538,4525021.884615385
2003-08-31,15488734.557692308,26195010.942307692,9022026.384615384,1652721.0192307692,1276097.0384615385,14585668.038461538,4525021.884615385
2003-09-07,15488734.557692308,26195010.942307692,9022026.384615384,1652721.0192307692,1276097.0384615385,14585668.038461538,4525021.884615385
2003-09-14,15488734.557692308,26195010.942307692,9022026.384615384,1652721.0192307692,1276097.0384615385,14585668.038461538,4525021.884615385
2003-09-21,15488734.557692308,26195010.942307692,9022026.384615384,1652721.0192307692,1276097.0384615385,14585668.038461538,4525021.884615385
2003-09-28,15488734.557692308,26195010.942307692,9022026.384615384,1652721.0192307692,1276097.0384615385,14585668.038461538,4525021.884615385
2003-10-05,15488734.557692308,26195010.942307692,9022026.384615384,1652721.0192307692,1276097.0384615385,14585668.038461538,4525021.884615385
2003-10-12,15488734.557692308,26195010.942307692,9022026.384615384,1652721.0192307692,1276097.0384615385,14585668.038461538,4525021.884615385
2003-10-19,15488734.557692308,26195010.942307692,9022026.384615384,1652721.0192307692,1276097.0384615385,14585668.038461538,4525021.884615385
2003-10-26,15488734.557692308,26195010.942307692,9022026.384615384,1652721.0192307692,1276097.0384615385,14585668.038461538,4525021.884615385
2003-11-02,15488734.557692308,26195010.942307692,9022026.384615384,1652721.0192307692,1276097.0384615385,14585668.038461538,4525021.884615385
2003-11-09,15488734.557692308,26195010.942307692,9022026.384615384,1652721.0192307692,1276097.0384615385,14585668.038461538,4525021.884615385
2003-11-16,15488734.557692308,26195010.942307692,9022026.384615384,1652721.0192307692,1276097.0384615385,14585668.038461538,4525021.884615385
2003-11-23,15488734.557692308,26195010.942307692,9022026.384615384,1652721.0192307692,1276097.0384615385,14585668.038461538,4525021.884615385
2003-11-30,15488734.557692308,26195010.942307692,9022026.384615384,1652721.0192307692,1276097.0384615385,14585668.038461538,4525021.884615385
2003-12-07,15488734.557692308,26195010.942307692,9022026.384615384,1652721.0192307692,1276097.0384615385,14585668.038461538,4525021.884615385
2003-12-14,15488734.557692308,26195010.942307692,9022026.384615384,1652721.0192307692,1276097.0384615385,14585668.038461538,4525021.884615385
2003-12-21,15488734.557692308,26195010.942307692,9022026.384615384,1652721.0192307692,1276097.0384615385,14585668.038461538,4525021.884615385
2003-12-28,15488734.557692308,26195010.942307692,9022026.384615384,1652721.0192307692,1276097.0384615385,14585668.038461538,4525021.884615385
2004-01-04,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-01-11,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-01-18,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-01-25,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-02-01,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-02-08,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-02-15,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-02-22,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-02-29,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-03-07,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-03-14,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-03-21,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-03-28,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-04-04,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-04-11,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-04-18,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-04-25,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-05-02,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-05-09,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-05-16,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-05-23,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-05-30,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-06-06,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-06-13,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-06-20,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-06-27,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-07-04,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-07-11,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-07-18,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-07-25,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-08-01,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-08-08,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-08-15,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-08-22,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-08-29,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-09-05,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-09-12,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-09-19,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-09-26,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-10-03,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-10-10,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-10-17,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-10-24,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-10-31,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-11-07,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-11-14,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-11-21,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-11-28,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-12-05,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-12-12,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-12-19,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2004-12-26,15710658.365384616,26490876.346153848,8592387.01923077,1540079.076923077,1201750.6346153845,15331537.173076924,4685794.269230769
2005-01-02,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-01-09,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-01-16,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-01-23,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-01-30,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-02-06,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-02-13,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-02-20,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-02-27,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-03-06,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-03-13,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-03-20,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-03-27,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-04-03,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-04-10,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-04-17,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-04-24,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-05-01,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-05-08,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-05-15,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-05-22,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-05-29,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-06-05,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-06-12,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-06-19,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-06-26,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-07-03,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-07-10,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-07-17,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-07-24,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-07-31,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-08-07,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-08-14,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-08-21,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-08-28,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-09-04,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-09-11,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-09-18,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-09-25,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-10-02,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-10-09,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-10-16,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-10-23,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-10-30,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-11-06,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-11-13,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-11-20,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-11-27,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-12-04,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-12-11,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-12-18,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2005-12-25,15171484.961538462,25129311.480769232,7855042.211538462,1709788.1538461538,1295050.423076923,14546565.73076923,4752867.057692308
2006-01-01,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-01-08,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-01-15,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-01-22,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-01-29,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-02-05,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-02-12,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-02-19,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-02-26,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-03-05,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-03-12,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-03-19,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-03-26,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-04-02,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-04-09,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-04-16,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-04-23,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-04-30,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-05-07,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-05-14,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-05-21,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-05-28,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-06-04,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-06-11,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-06-18,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-06-25,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-07-02,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-07-09,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-07-16,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-07-23,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-07-30,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-08-06,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-08-13,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-08-20,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-08-27,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-09-03,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-09-10,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-09-17,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-09-24,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-10-01,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-10-08,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-10-15,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-10-22,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-10-29,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-11-05,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-11-12,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-11-19,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-11-26,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-12-03,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-12-10,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-12-17,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-12-24,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2006-12-31,15960339.23076923,24518639.096153848,8586309.403846154,1697302.0384615385,1246055.5961538462,15272275.75,4532751.576923077
2007-01-07,15555030.211538462,22844671.057692308,7740864.615384615,2779036.403846154,1887365.0192307692,16821129.153846152,5936671.5
2007-01-14,15555030.211538462,22844671.057692308,7740864.615384615,2779036.403846154,1887365.0192307692,16821129.153846152,5936671.5
2007-01-21,15555030.211538462,22844671.057692308,7740864.615384615,2779036.403846154,1887365.0192307692,16821129.153846152,5936671.5
2007-01-28,15555030.211538462,22844671.057692308,7740864.615384615,2779036.403846154,1887365.0192307692,16821129.153846152,5936671.5
2007-02-04,15555030.211538462,22844671.057692308,7740864.615384615,2779036.403846154,1887365.0192307692,16821129.153846152,5936671.5
2007-02-11,15555030.211538462,22844671.057692308,7740864.615384615,2779036.403846154,1887365.0192307692,16821129.153846152,5936671.5
2007-02-18,15555030.211538462,22844671.057692308,7740864.615384615,2779036.403846154,1887365.0192307692,16821129.153846152,5936671.5
2007-02-25,15555030.211538462,22844671.057692308,7740864.615384615,2779036.403846154,1887365.0192307692,16821129.153846152,5936671.5
2007-03-04,15555030.211538462,22844671.057692308,7740864.615384615,2779036.403846154,1887365.0192307692,16821129.153846152,5936671.5
2007-03-11,15555030.211538462,22844671.057692308,7740864.615384615,2779036.403846154,1887365.0192307692,16821129.153846152,5936671.5
2007-03-18,15555030.211538462,22844671.057692308,7740864.615384615,2779036.403846154,1887365.0192307692,16821129.153846152,5936671.5
2007-03-25,15555030.211538462,22844671.057692308,7740864.615384615,2779036.403846154,1887365.0192307692,16821129.153846152,5936671.5
2007-04-01,15555030.211538462,22844671.057692308,7740864.615384615,2779036.403846154,1887365.0192307692,16821129.153846152,5936671.5
2007-04-08,15555030.211538462,22844671.057692308,7740864.615384615,2779036.403846154,1887365.0192307692,16821129.153846152,5936671.5
2007-04-15,15555030.211538462,22844671.057692308,7740864.615384615,2779036.403846154,1887365.0192307692,16821129.153846152,5936671.5
2007-04-22,15555030.211538462,22844671.057692308,7740864.615384615,2779036.403846154,1887365.0192307692,16821129.153846152,5936671.5
2007-04-29,15555030.211538462,22844671.057692308,7740864.615384615,2779036.403846154,1887365.0192307692,16821129.153846152,5936671.5
2007-05-06,15555030.211538462,22844671.057692308,7740864.615384615,2779036.403846154,1887365.0192307692,16821129.153846152,5936671.5
2007-05-13,15555030.211538462,22844671.057692308,7740864.615384615,2779036.403846154,1887365.0192307692,16821129.153846152,5936671.5
2007-05-20,15555030.211538462,22844671.057692308,7740864.615384615,2779036.403846154,1887365.0192307692,16821129.153846152,5936671.5
2007-05-27,15555030.211538462,22844671.057692308,7740864.615384615,2779036.403846154,1887365.0192307692,16821129.153846152,5936671.5
2007-06-03,15555030.211538462,22844671.057692308,7740864.615384615,2779036.403846154,1887365.0192307692,16821129.153846152,5936671.5
