datetime,tempmax,tempmin,temp,dew,humidity,precip,windspeed,sealevelpressure,moonphase
2014-01-05,42.88,25.119999999999997,34.04,17.84,53.220000000000006,0.0,10.24,1019.22,0.057999999999999996
2014-01-12,36.1,20.157142857142855,28.457142857142856,11.085714285714285,51.300000000000004,0.0,10.12857142857143,1027.9714285714285,0.26285714285714284
2014-01-19,34.857142857142854,16.714285714285715,26.428571428571427,8.185714285714287,48.82857142857143,0.0,9.471428571428572,1030.314285714286,0.4985714285714286
2014-01-26,37.42857142857143,22.428571428571427,30.214285714285715,19.685714285714287,65.98571428571428,0.051,9.485714285714286,1023.7142857142857,0.7328571428571429
2014-02-02,43.214285714285715,26.400000000000002,35.542857142857144,20.58571428571429,59.44285714285714,0.07142857142857142,9.842857142857143,1019.8000000000001,0.5428571428571428
2014-02-09,35.32857142857143,22.0,28.185714285714287,9.37142857142857,48.65714285714286,0.02214285714285714,10.87142857142857,1022.6428571428571,0.20857142857142857
2014-02-16,42.74285714285714,25.342857142857145,33.75714285714285,18.857142857142858,56.51428571428572,0.002,8.6,1027.9571428571428,0.43714285714285717
2014-02-23,44.08571428571429,26.414285714285715,35.285714285714285,19.285714285714285,54.67142857142857,0.0,9.285714285714286,1028.8142857142857,0.6728571428571428
2014-03-02,53.228571428571435,31.485714285714288,41.68571428571429,27.37142857142857,59.528571428571425,0.00028571428571428574,9.185714285714285,1023.6428571428571,0.6385714285714286
2014-03-09,44.51428571428572,27.228571428571428,35.9,14.228571428571428,44.65714285714286,0.011285714285714286,13.428571428571429,1025.2857142857142,0.16
2014-03-16,51.271428571428565,30.599999999999998,41.34285714285714,26.97142857142857,58.98571428571428,0.003857142857142857,11.9,1020.5,0.3842857142857143
2014-03-23,58.385714285714286,37.91428571428571,47.9,34.8,63.58571428571429,0.007428571428571429,14.714285714285714,1019.157142857143,0.62
2014-03-30,67.21428571428571,47.728571428571435,56.871428571428574,43.357142857142854,63.300000000000004,0.02,11.071428571428571,1014.4142857142857,0.8685714285714285
2014-04-06,60.92857142857143,39.5,50.68571428571429,28.87142857142857,47.4,0.0027142857142857142,13.87142857142857,1015.7857142857143,0.10571428571428572
2014-04-13,65.12857142857142,44.17142857142857,53.771428571428565,41.857142857142854,66.54285714285714,0.0,9.571428571428571,1018.0857142857143,0.33428571428571424
2014-04-20,67.95714285714287,48.042857142857144,57.528571428571425,43.214285714285715,62.18571428571429,0.01942857142857143,9.957142857142857,1017.3857142857142,0.5657142857142857
2014-04-27,73.75714285714285,49.24285714285714,61.385714285714286,40.114285714285714,51.18571428571429,0.03557142857142857,10.200000000000001,1019.3857142857142,0.8171428571428571
